Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,IPv4_Num,NumOfIPs,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
hotelpodjavornik.sk,"Webglobe, s.r.o.",4.0,3.0,Let's Encrypt,84,1047370576,1,1,1,0,0,29134,403,nginx,3.89,0.32,0.63,0.0,0.0,1,2,0,0,False,18,False,False,Czechia,0
bonitaaurelia.sk,"WEDOS Internet, a.s.",4.0,3.0,Let's Encrypt,67,1310198761,1,0,1,0,0,43541,200,nginx,3.58,0.5,0.44,0.0,0.0,3,2,0,0,False,15,False,False,Czechia,1
viagogo.sk,Gandi SAS,4.0,3.0,None,162,225179196,1,1,1,0,1,8075,200,None,2.92,0.4,0.5,0.0,0.0,2,2,0,0,False,9,False,False,Canada,1
bassoair.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,84,621391771,1,1,1,0,0,51013,200,openresty,2.85,0.36,0.55,0.0,0.0,3,2,0,0,False,10,False,False,Slovakia,0
bazee.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,19,621391748,1,1,1,0,0,51013,200,openresty,2.75,0.38,0.5,0.0,0.0,2,2,0,0,False,7,False,False,Slovakia,0
skibuce.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,11,621391771,1,1,1,0,0,51013,200,openresty,2.92,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
kangolbratislava.sk,NETIM,4.0,3.0,ZeroSSL,31,3304537301,1,0,0,0,0,41564,403,Apache/2,3.51,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,Canada,1
novabana.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,43,1364801653,1,1,1,0,0,29405,200,nginx,2.85,0.36,0.55,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
server.sk,Web Site Design s.r.o.,4.0,2.0,None,0,3645052726,1,1,1,0,0,5578,503,Microsoft-HTTPAPI/2.0,2.5,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
benchpress.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,44,3283483175,1,1,1,1,1,48689,200,nginx,3.18,0.15,0.77,0.0,0.0,1,5,0,0,False,12,False,False,Slovakia,0
acana.sk,"CRAP, s.r.o.",4.0,2.0,Let's Encrypt,72,621391772,1,1,1,0,0,51013,200,openresty,2.41,0.38,0.5,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
riekereshopsk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,36,3301230038,1,0,0,0,0,41564,200,Apache,2.98,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,True,Ireland,1
autoelektrony.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,49,1833606448,1,1,1,1,1,29405,200,nginx,3.5,0.44,0.5,0.0,0.0,2,3,0,0,False,15,False,False,Slovakia,1
skimedvedie.sk,"WebHouse, s.r.o.",4.0,2.0,None,0,773614574,1,1,1,0,0,197019,200,Apache,2.9,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Czechia,0
znalec-sr.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,67,521079414,1,1,1,0,0,25234,200,nginx,3.42,0.17,0.67,0.0,0.08,1,2,0,1,False,11,False,False,Czechia,1
pumashopsk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,57,3304430040,1,0,0,0,0,41564,200,Apache,3.03,0.23,0.69,0.0,0.0,1,3,0,0,False,12,True,True,Slovakia,1
qualit.sk,Websupport s.r.o.,4.0,4.0,Let's Encrypt,68,1507711765,1,1,1,0,0,197019,200,nginx,3.17,0.33,0.56,0.0,0.0,2,2,0,0,False,8,False,False,Czechia,0
mandarinka.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,46,1359007336,1,1,1,0,0,15685,200,nginx,3.03,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Czechia,0
superpodlahy.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,54,764326080,1,1,1,0,0,197540,200,Apache/2.4.41 (Ubuntu),3.64,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Germany,0
hunter-slovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,42,2890125136,2,0,0,0,0,13335,200,cloudflare,3.58,0.26,0.63,0.0,0.05,1,3,0,1,False,18,True,False,Canada,1
mustobunda.sk,Key-Systems GmbH,4.0,2.0,ZeroSSL,85,3304567963,1,0,0,0,0,41564,403,Apache/2,3.39,0.31,0.62,0.0,0.0,1,2,0,0,False,12,True,False,Poland,1
vivaia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,89,2783395889,1,0,0,0,0,48950,200,Apache,2.5,0.44,0.44,0.0,0.0,3,2,0,0,False,8,False,False,Germany,1
medzev.sk,"INTERNET CZ, a.s.",4.0,2.0,Let's Encrypt,61,1482057222,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
mestotlmace.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,64,1482057607,1,1,1,0,1,39392,200,Microsoft-IIS/8.5,3.24,0.29,0.64,0.0,0.0,1,3,0,0,False,13,False,False,Czechia,0
skznamka.sk,"WEDOS Internet, a.s.",4.0,3.0,Google Trust Services,78,1746538278,3,1,1,1,1,13335,200,cloudflare,2.66,0.18,0.73,0.0,0.0,1,4,0,0,False,10,False,False,Canada,1
calvinkleinslovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,69,3301236602,1,0,0,0,0,58065,200,Apache,3.32,0.36,0.59,0.0,0.0,2,3,0,0,False,21,True,False,Estonia,1
kabelkybizu.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,61,2890121776,2,0,0,0,0,13335,523,cloudflare,3.32,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Canada,1
hotelosobita.sk,EuroNET Slovakia s.r.o.,4.0,3.0,Let's Encrypt,53,3587669065,1,1,1,0,1,5578,200,Apache/2.4.63 (FreeBSD) OpenSSL/1.1.1w-freebsd mpm-itk/2.4.7-04 PHP/8.2.24,3.32,0.4,0.53,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
bergerreality.sk,EuroNET Slovakia s.r.o.,4.0,3.0,None,184,621390066,1,1,1,0,1,51013,200,Apache,3.41,0.38,0.56,0.0,0.0,2,2,0,0,False,15,False,False,Slovakia,0
uniba.sk,Websupport s.r.o.,4.0,3.0,None,0,2663581322,1,1,1,0,1,2607,0,None,3.0,0.38,0.5,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
hubertnz.sk,"Visible Promotion, s.r.o.",4.0,3.0,Let's Encrypt,29,621391749,1,1,1,0,0,51013,200,openresty,3.46,0.18,0.73,0.0,0.0,1,4,0,0,False,10,False,False,Slovakia,0
cykloeshop.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,15,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.24,0.31,0.62,0.0,0.0,2,2,0,0,False,12,True,False,Czechia,1
supreme-slovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,36,2783395863,1,0,0,0,0,48950,200,Apache,3.48,0.3,0.6,0.0,0.05,1,3,0,1,False,19,True,False,Germany,1
teraz.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,86,1833387852,1,1,1,0,0,50128,200,nginx,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
eccoshoes.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,31,2890112466,2,0,0,0,0,13335,403,cloudflare,2.69,0.33,0.58,0.0,0.0,2,2,0,0,False,11,True,False,Canada,1
expresnygeodet.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,65,521079343,1,1,1,0,0,25234,200,nginx,3.5,0.35,0.59,0.0,0.0,2,3,0,0,False,16,False,False,Czechia,1
yeezybratislava.sk,NETIM,4.0,4.0,ZeroSSL,55,3301233657,1,1,1,0,0,48950,403,Apache/2,3.57,0.44,0.5,0.0,0.0,3,2,0,0,False,17,True,False,Sweden,1
bbexpo.sk,"WebCreators, s. r. o.",4.0,3.0,Let's Encrypt,68,786820744,1,1,1,0,1,29405,200,nginx,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
barefoot.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,72,1442349347,3,1,1,0,0,5578,200,None,3.28,0.36,0.55,0.0,0.0,2,2,0,0,False,10,True,False,Slovakia,0
freedommosesbratislava.sk,NETIM,4.0,3.0,ZeroSSL,90,2783436701,1,0,0,0,0,58065,403,nginx,3.7,0.36,0.6,0.0,0.0,2,3,0,0,False,24,True,False,United States,1
stolarstvomb.sk,Websupport s.r.o.,4.0,2.0,None,0,634194824,1,1,1,0,1,24971,200,Apache/2.2.22 (Ubuntu) mod_ssl/2.2.22 OpenSSL/1.0.1,3.32,0.2,0.73,0.0,0.0,1,4,0,0,False,14,False,False,Czechia,0
balkar.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,38,58567726,2,1,1,0,0,16509,404,openresty,2.73,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Germany,0
bazenynakluc.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,29,621391747,1,1,1,0,0,51013,200,openresty,3.51,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
bikepark.sk,ZONER s.r.o.,4.0,4.0,DigiCert Inc,44,3653661869,1,0,0,0,0,34222,200,Apache/2.4.54 (Debian),3.03,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Czechia,0
calzadonna.sk,Key-Systems GmbH,4.0,1.0,None,0,85365113,2,0,0,0,1,16509,200,cloudflare,3.18,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Germany,1
polene-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,79,2890125040,2,0,0,0,0,13335,200,cloudflare,3.08,0.25,0.58,0.0,0.08,1,2,0,1,False,11,False,True,Canada,1
berhet.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,27,621391749,1,1,1,0,1,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
maliartapetar.sk,Websupport s.r.o.,3.0,3.0,Let's Encrypt,25,621391811,1,1,1,0,0,51013,200,openresty,3.25,0.38,0.56,0.0,0.0,2,2,0,0,False,15,False,False,Slovakia,0
pupamilano.sk,"ACTIVE 24, s.r.o.",4.0,3.0,None,0,3278797957,1,0,1,0,0,39729,200,cloudflare,3.39,0.38,0.54,0.0,0.0,1,2,0,0,False,12,False,False,Italy,0
puma-slovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,52,2665349646,1,0,0,0,0,63119,200,Apache,3.57,0.29,0.59,0.0,0.06,1,3,0,1,False,16,True,False,United States,1
zoznam-znalcov.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,66,521079365,1,1,1,0,0,25234,200,nginx,3.45,0.24,0.65,0.0,0.06,1,2,0,1,False,16,False,False,Czechia,1
mammutvypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,55,3301231760,1,0,0,0,0,58065,200,Apache,3.69,0.29,0.65,0.0,0.0,1,2,0,0,False,16,True,False,Finland,1
vajnory.sk,"ELBIA, s. r. o.",4.0,3.0,DigiCert Inc,63,1833603620,1,1,1,0,1,29405,200,Apache/2.4.62 (Debian),3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
jordansovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,43,3304094087,1,0,0,0,0,41564,200,Apache,3.29,0.29,0.65,0.0,0.0,1,3,0,0,False,16,False,False,Germany,1
jottbunda.sk,NETIM,4.0,2.0,ZeroSSL,89,2783444266,1,0,0,0,0,41564,403,Apache/2,3.42,0.25,0.67,0.0,0.0,1,3,0,0,False,11,True,False,India,1
totalnyvypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,46,3107303731,1,1,1,1,0,61969,403,nginx,3.84,0.33,0.61,0.0,0.0,1,2,0,0,False,17,True,False,None,1
asicstopanky.sk,Gransy s.r.o.,4.0,4.0,None,0,3301192884,1,0,0,0,0,41564,200,Apache,3.32,0.33,0.6,0.0,0.0,1,3,0,0,False,14,True,False,Latvia,1
liujoslovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,74,3304529492,1,0,0,0,0,41564,200,Apache,3.25,0.44,0.5,0.0,0.0,2,2,0,0,False,15,True,False,United States,1
mediatorka.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,41,3645054580,1,1,1,1,1,5578,200,nginx,3.39,0.38,0.54,0.0,0.0,2,2,0,0,False,12,False,False,Slovakia,0
skate-bratislava.sk,"ACTIVE 24, s.r.o.",4.0,2.0,DigiCert Inc,36,1572431369,1,1,1,0,1,43541,200,nginx,3.37,0.32,0.58,0.0,0.05,1,2,0,1,False,18,True,False,Czechia,0
aninebing.sk,"WebCreators, s. r. o.",3.0,3.0,None,31,3248704933,1,1,1,1,1,29405,404,nginx,3.02,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,1
360googlefoto.sk,Websupport s.r.o.,3.0,1.0,Let's Encrypt,65,621391749,1,1,1,0,0,51013,200,openresty,3.38,0.31,0.44,0.19,0.0,2,2,3,0,False,15,False,False,Slovakia,1
nhgateone.sk,Eurodns S.A.,4.0,3.0,None,0,3276547411,1,0,0,0,0,3352,403,None,3.25,0.33,0.58,0.0,0.0,2,3,0,0,False,11,False,False,Spain,0
skikraliky.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,32,621391771,1,1,1,0,0,51013,200,openresty,2.78,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
bibgastro.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,20,621391772,1,1,1,0,0,51013,200,openresty,3.25,0.25,0.67,0.0,0.0,1,3,0,0,False,11,False,False,Slovakia,0
ninecasino-sk.sk,Gransy s.r.o.,4.0,2.0,Google Trust Services,37,1746214341,2,0,0,0,0,13335,403,cloudflare,3.16,0.31,0.56,0.0,0.06,1,2,0,1,False,15,True,True,Canada,1
turany.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,86,1383588041,1,1,1,0,1,5578,200,Apache,3.17,0.33,0.56,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
hotelnarodnydom.sk,"ActivIT,s.r.o.",4.0,3.0,Sectigo Limited,123,1450111784,1,0,1,0,0,29405,200,Apache,3.68,0.33,0.61,0.0,0.0,1,2,0,0,False,17,False,False,Slovakia,0
stussyskeshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,81,3304449542,1,0,0,0,0,58065,200,Apache,2.91,0.25,0.69,0.0,0.0,1,2,0,0,False,15,True,False,Germany,1
kosickanovaves.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,68,773614577,1,1,1,0,0,197019,200,Apache,3.18,0.35,0.59,0.0,0.0,1,2,0,0,False,16,False,False,Czechia,0
stahovacia-sluzba-orava.sk,"WebHouse, s.r.o.",4.0,1.0,None,386,1450111956,1,1,1,0,1,29405,200,Apache,3.69,0.38,0.5,0.0,0.08,2,2,0,1,False,25,False,False,Slovakia,0
belle.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,76,1450111972,1,1,1,0,1,29405,200,Apache,2.5,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
stuba.sk,"SWAN, a. s.",4.0,3.0,GEANT Vereniging,236,2477719868,1,1,1,0,1,2607,200,Apache,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
joyashoesonlinesale.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,83,2890118752,2,0,0,0,0,13335,520,cloudflare,3.39,0.45,0.5,0.0,0.0,3,2,0,0,False,21,True,False,Canada,1
hotelmalina.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,74,1559297283,1,1,1,0,0,29405,200,None,3.52,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
23win.ski,None,None,None,Google Trust Services,64,2890116330,2,0,0,0,0,13335,521,cloudflare,2.95,0.22,0.44,0.22,0.0,1,2,2,0,False,8,False,False,Canada,1
autoskolakozel.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,60,3283482669,1,1,1,1,1,48689,200,nginx,3.18,0.41,0.53,0.0,0.0,2,2,0,0,False,16,False,False,Slovakia,0
orthofeetshoes.sk,NETIM,4.0,3.0,Google Trust Services,89,1746214913,7,0,0,0,0,13335,403,cloudflare,3.01,0.35,0.59,0.0,0.0,2,3,0,0,False,16,True,False,Canada,1
penzionfesi.sk,BUSINESS SOLUTION s.r.o.,4.0,3.0,Let's Encrypt,63,1442351444,1,1,1,0,1,5578,200,Apache,3.24,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
barcodes.sk,"ACTIVE 24, s.r.o.",4.0,4.0,Google Trust Services,85,1746211945,2,1,1,0,1,13335,403,cloudflare,3.28,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Canada,0
salomon-sk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,35,3304430047,1,0,0,0,0,41564,200,Apache,3.03,0.23,0.62,0.0,0.08,1,2,0,1,False,12,False,True,Slovakia,1
lokomotiva.sk,"Slovak Telekom, a.s.",4.0,3.0,Let's Encrypt,62,1450111952,1,1,1,0,1,29405,200,Apache,3.18,0.38,0.54,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
baliksro.sk,"Webglobe, a.s.",4.0,4.0,None,22,3560513691,1,1,1,1,1,48689,200,nginx,3.1,0.27,0.64,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
bellaelektro.sk,"Webglobe, s.r.o.",4.0,2.0,Let's Encrypt,33,1047369483,1,1,1,1,1,29134,200,nginx,3.14,0.33,0.6,0.0,0.0,2,3,0,0,False,14,False,False,Czechia,0
brasin.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,65,521079371,1,1,1,0,0,25234,200,nginx,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Czechia,0
bruel.sk,"INTERNET CZ, a.s.",4.0,3.0,Actalis S.p.A.,200,1359135548,1,1,1,0,1,24806,200,Microsoft-IIS/10.0,3.0,0.25,0.62,0.0,0.0,2,2,0,0,False,7,False,False,Czechia,0
bbaekonomic.sk,Websupport s.r.o.,4.0,3.0,None,71,621391813,1,1,1,0,0,51013,200,openresty,3.38,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Slovakia,0
lunchboxsk.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,78,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.39,0.15,0.77,0.0,0.0,1,4,0,0,False,12,False,True,Czechia,1
brmgroup.sk,"SWAN, a. s.",4.0,1.0,Let's Encrypt,85,621391747,1,1,1,0,0,51013,200,openresty,3.28,0.18,0.73,0.0,0.0,2,5,0,0,False,10,False,False,Slovakia,0
balmatbb.sk,"WebHouse, s.r.o.",4.0,3.0,None,82,1541113352,1,1,1,0,0,49798,200,Apache/2.4.59 (Debian),2.85,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Slovakia,0
eautoskola.sk,"INTERNET CZ, a.s.",4.0,3.0,Let's Encrypt,64,3248704927,1,1,1,1,1,29405,200,nginx,3.09,0.46,0.46,0.0,0.0,3,2,0,0,False,12,False,False,Slovakia,0
penzionkorytnacka.sk,"DSI DATA, a. s.",4.0,3.0,Let's Encrypt,64,1347932299,1,1,1,0,0,35328,200,Apache,3.65,0.35,0.6,0.0,0.0,2,2,0,0,False,19,False,False,Slovakia,0
slovenskekasino.sk,NETIM,3.0,3.0,Google Trust Services,75,1746231110,2,0,0,0,0,13335,403,cloudflare,3.13,0.33,0.61,0.0,0.0,1,3,0,0,False,17,True,False,Canada,1
oclaugaricio.sk,"ACTIVE 24, s.r.o.",4.0,2.0,Let's Encrypt,83,773614254,1,1,1,0,0,197019,200,Apache,3.37,0.47,0.47,0.0,0.0,2,2,0,0,False,14,False,False,Czechia,0
tatra-banka.alice.sk,Websupport s.r.o.,4.0,3.0,None,0,98511645,1,0,0,0,0,215859,200,LiteSpeed,3.44,0.35,0.5,0.0,0.05,1,2,0,1,False,19,False,False,Singapore,1
hotelhusarik.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,34,621391434,1,1,1,0,0,51013,200,nginx,3.51,0.33,0.6,0.0,0.0,1,2,0,0,False,14,False,False,Slovakia,0
stussymikina.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,42,2890116796,2,0,0,0,0,13335,200,cloudflare,3.11,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,Canada,1
nnormalsk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,74,3304430047,1,0,0,0,0,41564,200,Apache,3.08,0.17,0.75,0.0,0.0,1,3,0,0,False,11,False,True,Slovakia,1
bamsro.sk,"WebHouse, s.r.o.",4.0,2.0,Let's Encrypt,16,621391773,1,1,1,0,1,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,3,0,0,False,8,False,False,Slovakia,0
starbike.sk,Websupport s.r.o.,4.0,3.0,None,71,621391813,1,1,1,0,1,51013,200,openresty,3.1,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
balatrade.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,56,1450111775,1,1,1,0,1,29405,200,Apache,3.19,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
janovky.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,38,621391813,1,1,1,0,0,51013,200,openresty,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
hotel-green.sk,"DSI DATA, a. s.",4.0,3.0,Google Trust Services,75,2890109966,2,1,1,0,1,13335,200,cloudflare,3.47,0.29,0.57,0.0,0.07,2,2,0,1,False,13,False,False,Canada,0
topolcany.sk,"WEBY GROUP, s.r.o.",4.0,1.0,Let's Encrypt,51,1383588041,1,1,1,0,1,5578,200,Apache,3.42,0.33,0.58,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
dokonalydomov.sk,"ACTIVE 24, s.r.o.",4.0,1.0,Let's Encrypt,27,621391772,1,1,1,0,0,51013,200,openresty,3.25,0.38,0.56,0.0,0.0,1,2,0,0,False,15,False,False,Slovakia,0
gigastore.sk,Tool Domains Ltd.,3.0,3.0,Let's Encrypt,72,1742780157,1,1,1,1,1,133618,200,None,3.25,0.33,0.58,0.0,0.0,1,2,0,0,False,11,True,False,United States,1
jasenskadolina.sk,"Slovanet, a. s.",4.0,2.0,Let's Encrypt,38,621391749,1,1,1,0,0,51013,200,openresty,3.29,0.35,0.59,0.0,0.0,1,3,0,0,False,16,False,False,Slovakia,0
babyclinic.sk,"GLOBAL IT, spol. s r.o.",4.0,3.0,Let's Encrypt,32,1450107286,1,1,1,1,0,29405,200,Apache,3.24,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
birdie.sk,BAIT s.r.o.,4.0,2.0,Let's Encrypt,48,3117018318,1,1,1,0,0,58014,200,nginx,2.95,0.33,0.56,0.0,0.0,2,2,0,0,False,8,False,False,Slovakia,0
therme.sk,"Slovak Telekom, a.s.",4.0,2.0,Let's Encrypt,83,786820763,1,1,1,1,0,29405,200,Apache,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
tvservis-za.sk,"INTERNET CZ, a.s.",4.0,3.0,None,0,1359135556,1,0,1,0,0,24806,200,Apache,3.32,0.21,0.64,0.0,0.07,1,3,0,1,False,13,False,False,Czechia,0
bbkart.sk,"crooce.com - the internet company, s.r.o.",4.0,2.0,Let's Encrypt,83,54617701,2,1,1,0,0,16509,200,openresty,2.73,0.11,0.78,0.0,0.0,1,3,0,0,False,8,False,False,Germany,0
hotelzemplin.sk,INVER spol. s r.o.,4.0,3.0,Let's Encrypt,69,1091927063,1,1,1,0,0,24940,200,Apache,3.64,0.27,0.67,0.0,0.0,1,3,0,0,False,14,False,False,Finland,0
coseshop-slovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,54,2890119301,2,0,0,0,0,13335,200,cloudflare,3.27,0.29,0.62,0.0,0.05,1,3,0,1,False,20,True,False,Canada,1
skechersobuv.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,37,1746208508,2,0,0,0,0,13335,200,cloudflare,3.32,0.27,0.67,0.0,0.0,1,2,0,0,False,14,True,False,Canada,1
urbantrend.sk,Gransy s.r.o.,4.0,4.0,Google Trust Services,74,400762433,1,1,1,0,1,13335,404,cloudflare,3.39,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,False,Canada,1
lonsdalesk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,83,2783395844,1,0,0,0,0,48950,200,Apache,3.03,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,True,Germany,1
experts.blog.pravda.sk,"Webglobe, a.s.",4.0,3.0,DigiCert Inc,161,3108101156,1,0,0,0,0,48689,200,Apache/2.4.52 (Ubuntu),3.79,0.23,0.64,0.0,0.0,1,3,0,0,False,21,False,False,Slovakia,1
trend.sk,News and Media Holding a.s.,4.0,3.0,Let's Encrypt,68,2769702733,1,1,1,0,0,14061,200,cloudflare,3.0,0.12,0.75,0.0,0.0,1,2,0,0,False,7,False,False,Germany,0
guessoutletsk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,59,2783418916,1,0,0,0,0,58065,200,Apache,3.0,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,True,United States,1
topankyslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,35,3301192870,1,0,0,0,0,41564,200,Apache,3.39,0.32,0.63,0.0,0.0,1,3,0,0,False,18,True,False,Latvia,1
hotelflora.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,74,786818601,1,1,1,0,1,29405,200,Apache,3.39,0.31,0.62,0.0,0.0,1,3,0,0,False,12,False,False,Slovakia,0
mbtbratislava.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,35,2783436406,1,0,0,0,0,58065,403,Apache/2,3.33,0.25,0.69,0.0,0.0,1,5,0,0,False,15,True,False,United States,1
stock-bear.sk,"Webglobe, a.s.",4.0,3.0,None,22,3560513700,1,1,1,1,1,48689,200,nginx,3.39,0.23,0.62,0.0,0.08,2,2,0,1,False,12,False,False,Slovakia,0
tamaris-slovensko.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,32,2665349694,1,0,0,0,0,63119,200,Apache,3.62,0.3,0.6,0.0,0.05,1,3,0,1,False,19,True,False,United States,1
vodicak.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,71,786818608,1,1,1,0,1,29405,200,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
