Domain,Registrar,Creation_Date,Update_Date,Registration_Period,SSL_Issuer,SSL_TTL,Validity_Length,SAN_Count,IPv4_Num,NumOfIPs,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
rented.sk,Websupport s.r.o.,4,3,731,Let's Encrypt,22,89,2,621391811,1,1,1,0,0,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
baugroup.sk,EuroNET Slovakia s.r.o.,4,1,5479,Let's Encrypt,48,89,2,3587669065,1,0,1,0,0,5578,200,Apache/2.4.63 (FreeBSD) OpenSSL/1.1.1w-freebsd mpm-itk/2.4.7-04 PHP/8.2.24,3.28,0.36,0.55,0.0,0.0,2,2,0,0,0,10,0,0,Slovakia,0
avpro.sk,"Webglobe, a.s.",4,3,8036,Let's Encrypt,26,89,2,3645054498,1,1,1,1,1,5578,200,nginx,3.0,0.25,0.62,0.0,0.0,1,3,0,0,0,7,0,0,Slovakia,0
superpodlahy.sk,Websupport s.r.o.,4,3,1461,Let's Encrypt,49,89,2,764326080,1,1,1,0,0,197540,200,Apache/2.4.41 (Ubuntu),3.64,0.33,0.6,0.0,0.0,1,2,0,0,0,14,0,0,Germany,0
tedbakerskoutlet.sk,NETIM,4,3,731,ZeroSSL,66,90,2,2783420869,1,0,0,0,0,58065,403,nginx,3.39,0.32,0.63,0.0,0.0,2,3,0,0,0,18,1,0,Estonia,1
hotelborovica.sk,"MM Systems, s. r. o.",4,1,6940,Let's Encrypt,58,89,2,3107705727,1,1,1,0,0,43541,200,nginx,3.7,0.38,0.56,0.0,0.0,1,2,0,0,0,15,0,0,Czechia,0
cityhotelpark.sk,"DSI DATA, a. s.",4,3,7305,Google Trust Services,70,90,2,1746207796,2,1,1,0,1,13335,200,cloudflare,3.75,0.31,0.62,0.0,0.0,1,2,0,0,0,15,0,0,Canada,0
bauker.sk,"Slovak Telekom, a.s.",4,3,7305,Let's Encrypt,81,89,2,1559297387,1,1,1,0,0,29405,200,Unknown,2.95,0.33,0.56,0.0,0.0,2,2,0,0,0,8,0,0,Slovakia,0
leebratislava.sk,NETIM,4,3,731,Let's Encrypt,35,89,2,3304111677,1,0,0,0,0,41564,403,nginx,3.33,0.38,0.56,0.0,0.0,2,2,0,0,0,15,1,0,Singapore,1
benefitplus.sk,"ACTIVE 24, s.r.o.",4,3,6940,Google Trust Services,72,90,3,603239969,1,1,1,0,1,396982,200,Unknown,3.52,0.29,0.64,0.0,0.0,1,3,0,0,0,13,0,0,USA,0
igift.sk,Gransy s.r.o.,4,4,6575,Let's Encrypt,36,89,2,1360995606,1,1,1,0,1,24971,200,openresty,2.75,0.25,0.62,0.0,0.0,1,2,0,0,0,7,0,0,Czechia,0
drbronner.sk,Websupport s.r.o.,4,3,3287,Let's Encrypt,69,89,2,621391772,1,1,1,0,0,51013,200,openresty,3.02,0.17,0.75,0.0,0.0,1,4,0,0,0,11,0,0,Slovakia,0
skinizna.sk,"WebHouse, s.r.o.",4,3,6940,Let's Encrypt,52,89,2,1450111785,1,1,1,0,1,29405,200,Apache,2.73,0.27,0.64,0.0,0.0,1,2,0,0,0,10,0,0,Slovakia,0
zeliezovce.sk,"INTERNET CZ, a.s.",4,3,8036,Let's Encrypt,62,89,2,1482057220,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,3.18,0.38,0.54,0.0,0.0,2,2,0,0,0,12,0,0,Czechia,0
guessonlineshop.sk,Gransy s.r.o.,4,2,1096,Let's Encrypt,35,89,2,3301231658,1,0,0,0,0,58065,200,Apache,3.39,0.33,0.61,0.0,0.0,2,2,0,0,0,17,1,0,Finland,1
bbraun.sk,ZONER s.r.o.,4,3,8036,Let's Encrypt,28,89,2,3288139390,1,1,1,0,1,8391,200,Unknown,2.95,0.22,0.67,0.0,0.0,2,3,0,0,0,8,0,0,Germany,0
penzionpatriot.sk,Websupport s.r.o.,4,3,6940,Let's Encrypt,38,89,1,3325106064,4,1,1,0,0,53831,200,Squarespace,3.5,0.35,0.59,0.0,0.0,2,2,0,0,0,16,0,0,USA,0
floshoes.sk,Websupport s.r.o.,4,3,1461,Unknown,-1,-1,-1,2890110250,2,0,0,0,0,13335,0,Unknown,2.85,0.27,0.64,0.0,0.0,2,2,0,0,0,10,1,0,Unknown,1
forumpoprad.sk,Websupport s.r.o.,4,3,4018,Sectigo Limited,34,378,2,621391805,1,1,1,0,1,51013,200,openresty,3.38,0.29,0.64,0.0,0.0,1,2,0,0,0,13,0,0,Slovakia,0
primame.sk,"INTERNET CZ, a.s.",4,4,4748,ZeroSSL,57,90,2,3108035365,1,1,1,0,0,43541,200,nginx,3.12,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Czechia,0
dopeslovakia.sk,Key-Systems GmbH,4,2,1096,ZeroSSL,30,90,2,3304534733,1,1,1,0,0,58065,403,Apache/2,3.37,0.4,0.53,0.0,0.0,2,2,0,0,0,14,1,0,USA,1
bardcomp.sk,"Slovanet, a. s.",4,3,8036,Unknown,-1,-1,-1,1833603476,1,1,1,0,1,29405,200,Apache,3.46,0.18,0.73,0.0,0.0,1,3,0,0,0,10,0,0,Slovakia,0
bambiklub.sk,Websupport s.r.o.,4,3,5824,Let's Encrypt,14,89,2,3645054640,1,1,1,1,1,5578,200,nginx,3.02,0.25,0.67,0.0,0.0,1,2,0,0,0,11,0,0,Slovakia,0
strechybatko.sk,Smartweb s.r.o.,4,2,5479,Let's Encrypt,70,89,2,1833606453,1,1,1,1,1,29405,200,nginx,3.51,0.27,0.67,0.0,0.0,1,3,0,0,0,14,0,0,Slovakia,0
turzovka.sk,"INTERNET CZ, a.s.",4,3,8036,Let's Encrypt,54,89,2,1482057223,1,0,1,1,0,39392,200,Microsoft-IIS/8.5,3.28,0.27,0.64,0.0,0.0,1,2,0,0,0,10,0,0,Czechia,0
b2bauto.sk,"Webglobe, a.s.",4,2,5114,Let's Encrypt,62,89,4,874328421,2,1,1,0,1,16509,200,nginx,3.12,0.3,0.5,0.1,0.0,2,2,1,0,0,9,0,0,Germany,0
gaborvypredaj.sk,Gransy s.r.o.,4,1,1096,Let's Encrypt,79,89,6,3304337236,1,0,0,0,0,58065,200,Apache,3.75,0.31,0.62,0.0,0.0,1,2,0,0,0,15,1,0,Canada,1
bartosiksvaby.sk,"Webglobe, a.s.",4,1,4383,Let's Encrypt,31,89,6,1360997496,1,1,1,1,1,24971,200,nginx,3.33,0.31,0.62,0.0,0.0,1,3,0,0,0,15,0,0,Czechia,0
supremeslovensko.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,82,89,2,2783395864,1,0,0,0,0,48950,200,Apache,3.37,0.32,0.63,0.0,0.0,1,3,0,0,0,18,1,0,Germany,1
coseshop-slovensko.sk,Gransy s.r.o.,3,3,365,Google Trust Services,50,90,2,2890119301,2,0,0,0,0,13335,200,cloudflare,3.27,0.29,0.62,0.0,0.05,1,3,0,1,0,20,1,0,Canada,1
reebokeshop.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,64,89,8,2783380558,1,0,0,0,0,57858,200,Apache,3.04,0.36,0.57,0.0,0.0,2,2,0,0,0,13,1,0,Seychelles,1
ocne.sk,"INTERNET CZ, a.s.",4,3,6609,Unknown,-1,-1,-1,3250272444,1,0,0,0,0,31117,0,Unknown,2.81,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Slovakia,0
apple-store.sk,Gransy s.r.o.,4,3,2922,Let's Encrypt,70,89,2,1356058053,1,0,1,0,0,24806,200,Apache/2.4.52 (Ubuntu),3.38,0.29,0.57,0.0,0.07,1,3,0,1,0,13,1,0,Czechia,1
vytahybaryt.sk,"Platon Technologies, s.r.o.",4,3,4385,Unknown,-1,-1,-1,1442375080,1,1,1,0,0,5578,200,nginx,3.18,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,Slovakia,0
peknetopanky.sk,"WebHouse, s.r.o.",2,1,365,Google Trust Services,49,90,2,1746223105,7,0,0,0,0,13335,403,cloudflare,3.19,0.33,0.6,0.0,0.0,1,2,0,0,0,14,1,0,Canada,1
samsonitekufor.sk,Gransy s.r.o.,4,3,365,Let's Encrypt,32,89,2,2783401824,1,0,0,0,0,58065,200,Apache,3.57,0.35,0.59,0.0,0.0,1,2,0,0,0,16,0,0,France,1
dope-snow-sk.sk,Gransy s.r.o.,3,3,365,Google Trust Services,64,90,2,1746217010,2,0,0,0,0,13335,200,cloudflare,3.19,0.2,0.6,0.0,0.13,1,2,0,1,0,14,0,1,Canada,1
hurbanovo.sk,Websupport s.r.o.,4,1,8401,Let's Encrypt,71,89,3,621391803,1,1,1,0,0,51013,200,openresty,3.42,0.33,0.58,0.0,0.0,1,2,0,0,0,11,0,0,Slovakia,0
sk-cert.sk,Národná agentúra pre sieťové a elektronické služby,4,3,3705,Google Trust Services,67,90,2,1746213255,2,1,1,0,1,13335,200,cloudflare,2.92,0.1,0.7,0.0,0.1,1,2,0,1,0,9,0,0,Canada,0
remy.sk,"MYSTERY MACHINE, s.r.o.",4,3,8014,Let's Encrypt,19,89,2,621391805,1,1,1,0,0,51013,200,Apache,2.81,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Slovakia,0
autoskolaalfa.sk,"WebHouse, s.r.o.",4,2,5844,Let's Encrypt,22,89,2,621391773,1,1,1,0,0,51013,200,openresty,3.0,0.44,0.5,0.0,0.0,2,2,0,0,0,15,0,0,Slovakia,0
bazos.sk,"ACTIVE 24, s.r.o.",4,3,9131,Let's Encrypt,68,89,2,1482061809,1,1,1,0,1,39392,200,nginx,2.75,0.25,0.62,0.0,0.0,1,2,0,0,0,7,0,0,Czechia,0
baliarenbaraka.sk,"WebHouse, s.r.o.",4,3,8013,Unknown,-1,-1,-1,786818605,1,1,1,0,1,29405,0,Unknown,3.05,0.41,0.53,0.0,0.0,2,2,0,0,0,16,0,0,Slovakia,0
hotelarena.sk,Websupport s.r.o.,4,3,2922,Let's Encrypt,36,89,2,621391773,1,1,1,0,0,51013,200,openresty,3.39,0.38,0.54,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
dcshoesslovakia.sk,Gransy s.r.o.,3,3,365,Google Trust Services,39,90,2,2890121354,2,0,0,0,0,13335,200,cloudflare,3.39,0.33,0.61,0.0,0.0,2,4,0,0,0,17,1,0,Canada,1
hotelsenica.sk,Websupport s.r.o.,4,3,8036,Let's Encrypt,88,89,2,621391813,1,1,1,0,0,51013,200,openresty,3.52,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,Slovakia,0
teniskysalomonobuv.sk,Gransy s.r.o.,4,3,1096,Let's Encrypt,56,89,6,3304094205,1,0,0,0,0,41564,200,Apache,3.75,0.38,0.57,0.0,0.0,1,2,0,0,0,20,1,0,Germany,1
solovairboots.sk,Key-Systems GmbH,4,2,1096,ZeroSSL,41,90,2,3304374662,1,0,0,0,0,58065,403,nginx,3.2,0.38,0.56,0.0,0.0,2,2,0,0,0,15,0,0,Finland,1
jahodna.sk,Websupport s.r.o.,4,4,8036,Let's Encrypt,60,89,2,621391748,1,1,1,0,1,51013,200,openresty,3.12,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
coachsk.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,68,89,2,1755316961,1,0,0,0,0,41564,200,Apache,2.72,0.2,0.7,0.0,0.0,2,4,0,0,0,9,0,1,UK,1
123podnikanie.sk,Gransy s.r.o.,3,3,365,Google Trust Services,42,90,2,2890126363,2,0,0,0,0,13335,200,cloudflare,3.62,0.31,0.44,0.19,0.0,2,2,3,0,0,15,0,0,Canada,1
converseoutlet.sk,NETIM,4,2,1096,ZeroSSL,57,90,2,3304567966,1,0,0,0,0,41564,403,Apache/2,3.45,0.35,0.59,0.0,0.0,3,2,0,0,0,16,1,0,Poland,1
mobilneriesenia.sk,Websupport s.r.o.,4,2,5479,Let's Encrypt,67,89,2,621391804,1,1,1,0,0,51013,200,openresty,3.42,0.44,0.5,0.0,0.0,2,2,0,0,0,17,0,0,Slovakia,0
bazenynakluc.sk,Websupport s.r.o.,4,1,5844,Let's Encrypt,24,89,2,621391747,1,1,1,0,0,51013,200,openresty,3.51,0.33,0.6,0.0,0.0,1,2,0,0,0,14,0,0,Slovakia,0
calvinkleinslovakia.sk,Gransy s.r.o.,4,3,1461,Let's Encrypt,64,89,2,3301236602,1,0,0,0,0,58065,200,Apache,3.32,0.36,0.59,0.0,0.0,2,3,0,0,0,21,1,0,Estonia,1
kasinozive.sk,Gransy s.r.o.,4,1,730,Let's Encrypt,79,89,2,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.24,0.38,0.54,0.0,0.0,1,2,0,0,0,12,1,0,Czechia,1
oc-danubia.sk,"SEAL IT Services, s.r.o.",4,3,8036,Let's Encrypt,87,89,2,1442371701,1,1,1,0,1,5578,200,Apache,3.55,0.38,0.46,0.0,0.08,2,2,0,1,0,12,0,0,Slovakia,0
nosicetazne.sk,Websupport s.r.o.,4,3,2556,Let's Encrypt,46,89,2,3266727637,1,0,1,0,1,24806,200,nginx,3.38,0.36,0.57,0.0,0.0,1,2,0,0,0,13,0,0,Czechia,0
maliartapetar.sk,Websupport s.r.o.,3,3,365,Let's Encrypt,20,89,2,621391811,1,1,1,0,0,51013,200,openresty,3.25,0.38,0.56,0.0,0.0,2,2,0,0,0,15,0,0,Slovakia,0
baribal.sk,"Webglobe, a.s.",4,3,5858,Let's Encrypt,69,89,1,1360994733,1,1,1,1,1,24971,200,Apache/2.4.63 (Ubuntu),2.92,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Czechia,0
babysafari.sk,NETIM,4,3,2192,Sectigo Limited,372,395,2,3116058937,1,1,1,0,0,62214,200,Apache,3.03,0.38,0.54,0.0,0.0,1,2,0,0,0,12,0,0,Hungary,0
domacaudiaren.sk,"INTERNET CZ, a.s.",4,1,2922,Actalis S.p.A.,196,385,2,3112274634,1,0,1,0,1,24806,200,aruba-proxy,3.58,0.44,0.5,0.0,0.0,2,2,0,0,0,15,0,0,Czechia,0
okay.sk,"INTERNET CZ, a.s.",4,3,7739,Google Trust Services,71,90,1,400762433,1,1,1,0,1,13335,200,cloudflare,2.52,0.43,0.43,0.0,0.0,2,2,0,0,0,6,0,0,Canada,0
ninewesthodinky.sk,"ACTIVE 24, s.r.o.",4,2,2922,Unknown,-1,-1,-1,1365205021,1,0,0,0,0,25234,403,cloudflare,3.46,0.33,0.61,0.0,0.0,1,3,0,0,0,17,1,0,Czechia,1
swarovski-sk.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,53,89,8,2665349680,1,0,0,0,0,63119,200,Apache,3.06,0.2,0.67,0.0,0.07,1,3,0,1,0,14,0,1,USA,1
babautodoprava.sk,"PEGO Slovakia, s.r.o.",4,2,8089,Let's Encrypt,61,89,1,3585441830,1,1,1,0,1,43653,200,Apache,3.38,0.41,0.53,0.0,0.0,2,2,0,0,0,16,0,0,Slovakia,0
snslp.sk,ZONER s.r.o.,4,3,8026,Let's Encrypt,31,89,2,1514204372,1,1,1,0,1,15962,200,Apache/2.4.37 (centos) OpenSSL/1.1.1g,2.41,0.0,0.88,0.0,0.0,0,5,0,0,0,7,0,0,Slovakia,0
lunasandalssk.sk,Gransy s.r.o.,3,3,365,Google Trust Services,45,90,2,2890105830,2,0,0,0,0,13335,200,cloudflare,2.83,0.25,0.69,0.0,0.0,1,4,0,0,0,15,0,1,Canada,1
slais.sk,Websupport s.r.o.,4,2,7318,Let's Encrypt,86,89,1,1359145720,1,1,1,0,0,24806,200,Microsoft-IIS/10.0,2.41,0.25,0.62,0.0,0.0,2,2,0,0,0,7,0,0,Czechia,0
skitatry.sk,Websupport s.r.o.,4,2,6940,Let's Encrypt,36,89,2,621391803,1,1,1,0,0,51013,200,openresty,2.91,0.27,0.64,0.0,0.0,1,2,0,0,0,10,0,0,Slovakia,0
hotelosobita.sk,EuroNET Slovakia s.r.o.,4,3,6209,Let's Encrypt,48,89,2,3587669065,1,1,1,0,1,5578,200,Apache/2.4.63 (FreeBSD) OpenSSL/1.1.1w-freebsd mpm-itk/2.4.7-04 PHP/8.2.24,3.32,0.4,0.53,0.0,0.0,1,2,0,0,0,14,0,0,Slovakia,0
kluarco.sk,"crooce.com - the internet company, s.r.o.",4,3,8014,Let's Encrypt,44,89,2,1442346079,1,1,1,0,0,5578,200,Apache,3.12,0.3,0.6,0.0,0.0,2,2,0,0,0,9,0,0,Slovakia,0
bbmoto.sk,"Webglobe, a.s.",4,3,7670,Let's Encrypt,80,89,1,1820370530,3,1,1,1,1,16509,200,nginx,2.73,0.22,0.67,0.0,0.0,1,3,0,0,0,8,0,0,Ireland,0
produkty-bratislava.sk,Gransy s.r.o.,4,2,2557,Google Trust Services,54,90,2,2890122750,2,0,1,0,0,13335,200,cloudflare,3.88,0.32,0.59,0.0,0.05,1,2,0,1,0,21,1,0,Canada,1
balazova-preklady.sk,Websupport s.r.o.,4,2,4018,Let's Encrypt,14,89,2,621391772,1,1,1,0,0,51013,200,openresty,3.72,0.35,0.55,0.0,0.05,1,2,0,1,0,19,0,0,Slovakia,0
bcskola.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,5114,Let's Encrypt,16,89,1,621391805,1,1,1,0,1,51013,200,openresty,2.92,0.2,0.7,0.0,0.0,1,4,0,0,0,9,0,0,Slovakia,0
tuke.sk,Websupport s.r.o.,4,3,9862,Let's Encrypt,77,89,2,2481455987,1,1,1,0,0,2607,200,nginx,2.52,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Slovakia,0
royalfitness.sk,Websupport s.r.o.,4,3,4383,Let's Encrypt,15,89,2,621391747,1,1,1,0,0,51013,200,openresty,3.59,0.33,0.6,0.0,0.0,3,2,0,0,0,14,0,0,Slovakia,0
schodybariak.sk,Websupport s.r.o.,4,3,2922,Let's Encrypt,11,89,2,621391804,1,1,1,0,0,51013,200,openresty,3.51,0.33,0.6,0.0,0.0,2,3,0,0,0,14,0,0,Slovakia,0
123tires.sk,Gransy s.r.o.,4,2,3652,Let's Encrypt,64,89,2,1296984067,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.28,0.18,0.45,0.27,0.0,1,2,3,0,0,10,0,0,Czechia,1
totalnyvypredaj.sk,Gransy s.r.o.,4,4,5487,Let's Encrypt,41,89,1,3107303731,1,1,1,1,0,61969,403,nginx,3.84,0.33,0.61,0.0,0.0,1,2,0,0,0,17,1,0,Canada,1
freitagslovensko.sk,Gransy s.r.o.,3,3,365,Google Trust Services,51,90,2,2890114075,2,0,0,0,0,13335,200,cloudflare,3.68,0.32,0.63,0.0,0.0,2,3,0,0,0,18,1,0,Canada,1
razerskoutlet.sk,NETIM,4,3,731,Let's Encrypt,37,89,2,3304074750,1,1,1,0,0,41564,403,Apache/2,3.38,0.31,0.62,0.0,0.0,2,3,0,0,0,15,1,0,Poland,1
hanwagsk.sk,Gransy s.r.o.,4,3,1461,Google Trust Services,42,90,2,1746213866,2,0,0,0,0,13335,200,cloudflare,2.91,0.18,0.73,0.0,0.0,1,3,0,0,0,10,0,1,Canada,1
lacne-topanky.sk,"WebHouse, s.r.o.",2,2,365,"CLOUDFLARE, INC.",49,90,2,1746223105,7,0,0,0,0,13335,403,cloudflare,3.62,0.31,0.56,0.0,0.06,1,2,0,1,0,15,1,0,Canada,1
lornajane-slovensko.sk,Gransy s.r.o.,3,3,365,Google Trust Services,75,90,2,2890125541,2,0,0,0,0,13335,200,cloudflare,3.45,0.32,0.59,0.0,0.05,1,3,0,1,0,21,1,0,Canada,1
bauhaus-bb.sk,"Webglobe, a.s.",4,4,4383,Unknown,-1,-1,-1,3560513723,1,1,1,1,1,48689,0,Unknown,2.87,0.31,0.54,0.0,0.08,2,2,0,1,0,12,0,0,Slovakia,0
battery.sk,"Platon Technologies, s.r.o.",4,3,8028,Let's Encrypt,75,89,2,624559605,1,1,1,1,1,28952,200,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
znalec-sr.sk,"ACTIVE 24, s.r.o.",4,3,2557,Let's Encrypt,62,89,2,521079414,1,1,1,0,0,25234,200,nginx,3.42,0.17,0.67,0.0,0.08,1,2,0,1,0,11,0,0,Czechia,1
vranov.sk,"K3 GROUP, s. r. o.",4,3,8040,Let's Encrypt,28,89,2,621391773,1,1,1,0,0,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
berhet.sk,Websupport s.r.o.,4,3,3287,Let's Encrypt,22,89,2,621391749,1,1,1,0,1,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
gymsharkleginy-sk.sk,Gransy s.r.o.,4,2,1096,Let's Encrypt,42,89,2,2783418664,1,0,0,0,0,58065,200,Apache,3.65,0.25,0.65,0.0,0.05,1,3,0,1,0,19,0,1,USA,1
trnava.sk,Václav Paul - JEREMY,4,3,8036,"DigiCert, Inc.",275,368,2,1051214956,1,1,1,1,1,5578,200,Apache,2.95,0.22,0.67,0.0,0.0,1,3,0,0,0,8,0,0,Slovakia,0
babalac.sk,Websupport s.r.o.,4,1,3287,ZeroSSL,50,90,2,3115908618,2,1,1,0,1,198627,200,nginx,2.65,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Czechia,0
digitalnaznamka-rakusko.sk,InterNetX GmbH,4,3,731,Unknown,-1,-1,-1,3110607899,1,0,1,0,0,206281,200,Apache/2.4.6 (CentOS),3.72,0.35,0.58,0.0,0.04,1,2,0,1,0,25,0,0,Netherlands,1
giraltovce.sk,"WEBY GROUP, s.r.o.",4,4,8036,Let's Encrypt,30,89,2,1383588041,1,1,1,0,1,5578,200,Apache,3.7,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
tousslovensko.sk,Gransy s.r.o.,3,3,365,Google Trust Services,33,90,2,1746231297,7,0,0,0,0,13335,200,cloudflare,3.08,0.31,0.62,0.0,0.0,2,3,0,0,0,15,1,0,Canada,1
plienkotorty.sk,Websupport s.r.o.,4,3,1461,Let's Encrypt,48,89,2,3273410715,1,1,1,0,0,8778,200,nginx,3.51,0.33,0.6,0.0,0.0,2,2,0,0,0,14,0,0,Slovakia,0
dfyneoutlet.sk,NETIM,4,3,731,Google Trust Services,73,90,2,2890118368,2,0,0,0,0,13335,403,cloudflare,3.52,0.36,0.57,0.0,0.0,3,2,0,0,0,13,1,0,Canada,1
hokaoneonetenisky.sk,"WebHouse, s.r.o.",3,3,365,Google Trust Services,72,90,2,2890127086,2,0,0,0,0,13335,403,cloudflare,3.27,0.45,0.5,0.0,0.0,2,2,0,0,0,19,1,0,Canada,1
barger.sk,Websupport s.r.o.,4,2,3287,Let's Encrypt,38,89,2,621391773,1,1,1,0,1,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
bama-elektro.sk,Speedweb s. r. o.,4,1,6943,Let's Encrypt,83,89,2,1833606527,1,1,1,1,1,29405,200,nginx,3.51,0.33,0.53,0.0,0.07,1,3,0,1,0,14,0,0,Slovakia,0
icepeaksk.sk,Gransy s.r.o.,3,3,365,Google Trust Services,59,90,2,1746231297,7,0,0,0,0,13335,200,cloudflare,2.86,0.33,0.58,0.0,0.0,2,3,0,0,0,11,0,1,Canada,1
hotelyplus.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,6932,Let's Encrypt,14,89,2,1559297298,1,1,1,0,0,29405,200,Unknown,3.39,0.31,0.62,0.0,0.0,1,2,0,0,0,12,0,0,Slovakia,0
nonstop-krtkovanie.sk,"ACTIVE 24, s.r.o.",4,3,4748,Let's Encrypt,74,89,2,55049693,2,0,1,0,0,16509,200,openresty,3.52,0.29,0.62,0.0,0.05,2,4,0,1,0,20,0,0,Germany,0
bape.sk,Websupport s.r.o.,4,3,6595,Let's Encrypt,46,89,2,1442322629,1,1,1,0,0,206198,200,Apache/2.4.58 (FreeBSD) PHP/8.0.30,2.81,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Slovakia,0
kipling-sk.sk,Gransy s.r.o.,3,3,365,Let's Encrypt,68,89,8,2665349673,1,0,0,0,0,63119,200,Apache,3.03,0.15,0.69,0.0,0.08,1,2,0,1,0,12,0,1,USA,1
oddych.sk,Websupport s.r.o.,4,3,8401,Let's Encrypt,89,89,2,621391803,1,1,1,0,0,51013,200,openresty,2.95,0.22,0.67,0.0,0.0,1,2,0,0,0,8,0,0,Slovakia,0
znalecky-posudok-cena.sk,"ACTIVE 24, s.r.o.",4,2,731,Let's Encrypt,39,89,2,521079495,1,1,1,0,0,25234,200,nginx,3.8,0.33,0.54,0.0,0.08,1,2,0,1,0,23,0,0,Czechia,1
skiarena-fackovskesedlo.sk,EXO TECHNOLOGIES spol. s r.o.,4,3,5844,Let's Encrypt,42,89,2,1559297294,1,1,1,0,0,29405,200,Unknown,3.64,0.35,0.58,0.0,0.04,2,3,0,1,0,25,0,0,Slovakia,0
gov.sk,Národná agentúra pre sieťové a elektronické služby,4,3,8766,DigiCert Inc,79,381,2,3274817474,1,1,1,0,1,25373,200,Unknown,2.58,0.17,0.67,0.0,0.0,1,2,0,0,0,5,0,0,Slovakia,0
salomon-sk.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,30,89,8,3304430047,1,0,0,0,0,41564,200,Apache,3.03,0.23,0.62,0.0,0.08,1,2,0,1,0,12,0,1,Slovakia,1
bensoft.sk,"INTERNET CZ, a.s.",4,4,7313,Actalis S.p.A.,270,386,2,1359135548,1,0,1,0,0,24806,200,Microsoft-IIS/10.0,3.12,0.2,0.7,0.0,0.0,1,2,0,0,0,9,0,0,Czechia,0
bocy.sk,Websupport s.r.o.,4,3,6579,Let's Encrypt,43,89,2,621391434,1,1,1,0,0,51013,200,nginx,2.81,0.29,0.57,0.0,0.0,1,2,0,0,0,6,0,0,Slovakia,0
baps.sk,Websupport s.r.o.,4,2,4754,Let's Encrypt,62,89,2,1835725425,1,1,1,0,1,47583,200,LiteSpeed,2.52,0.14,0.71,0.0,0.0,1,2,0,0,0,6,0,0,Netherlands,0
bauholz.sk,"Webglobe, a.s.",4,1,4383,Let's Encrypt,64,89,2,3283483190,1,1,1,0,1,48689,200,nginx,3.32,0.3,0.6,0.0,0.0,2,2,0,0,0,9,0,0,Slovakia,0
a1centrum.sk,"WebHouse, s.r.o.",4,3,4377,Let's Encrypt,57,89,2,1440184879,1,1,1,0,1,8560,200,nginx,3.58,0.25,0.58,0.08,0.0,1,3,1,0,0,11,0,0,Germany,0
goldberghsk.sk,Gransy s.r.o.,3,3,365,Google Trust Services,58,90,2,1746220213,2,0,0,0,0,13335,200,cloudflare,3.38,0.14,0.79,0.0,0.0,1,5,0,0,0,13,0,1,Canada,1
teplice.sk,"WebHouse, s.r.o.",4,1,8401,Let's Encrypt,82,89,2,1383588041,1,1,1,0,1,5578,200,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,0,9,0,0,Slovakia,0
barbour-slovensko.sk,Gransy s.r.o.,4,3,731,Let's Encrypt,50,89,7,3301239149,1,0,0,0,0,46805,403,Apache,3.55,0.3,0.6,0.0,0.05,2,3,0,1,0,19,1,0,USA,1
hotelbowgarden.sk,"Webglobe, a.s.",4,3,6209,DigiCert Inc,369,378,2,3645054725,1,1,1,1,1,5578,200,nginx,3.85,0.29,0.65,0.0,0.0,1,2,0,0,0,16,0,0,Slovakia,0
